id,gm_time_s,extend_g_time_s
33874,0.0037,0.0032
33875,0.0024,0.0021
33876,0.0048,0.0037
33877,0.0037,0.0032
33878,0.0022,0.002
33879,0.0036,0.0032
33880,0.0053,0.0046
33881,0.0019,0.0016
33882,0.0024,0.0021
33883,0.0034,0.0036
33884,0.0019,0.0017
33885,0.0041,0.0035
33886,0.0024,0.0021
33887,0.0042,0.0036
33888,0.0047,0.0034
33889,0.0026,0.0021
33890,0.0035,0.0031
33891,0.0031,0.0027
33892,0.0029,0.0025
33893,0.0028,0.0024
33894,0.003,0.0026
33895,0.0041,0.0035
33896,0.0055,0.0053
33897,0.0047,0.004
33898,0.0037,0.0032
33899,0.0037,0.0032
33900,0.0035,0.0023
33901,0.0042,0.0037
33902,0.0027,0.0024
33903,0.0026,0.0022
33904,0.0023,0.0019
33905,0.0017,0.0015
33906,0.0021,0.0019
33907,0.0042,0.0037
33908,0.0031,0.0027
33909,0.0033,0.0036
33910,0.003,0.0026
33911,0.0038,0.0033
33912,0.0046,0.004
33913,0.0027,0.0023
33914,0.0028,0.0019
33915,0.0047,0.004
33916,0.0027,0.0023
33917,0.0043,0.0036
33918,0.0021,0.0018
33919,0.0028,0.0024
33920,0.0044,0.0038
33921,0.0023,0.0025
33922,0.0034,0.0029
33923,0.0031,0.0026
33924,0.0038,0.0032
33925,0.0026,0.0022
33926,0.0029,0.0025
33927,0.0047,0.0034
33928,0.0049,0.0043
33929,0.0028,0.0023
33930,0.0028,0.0025
33931,0.0021,0.0018
33932,0.004,0.0035
33933,0.0049,0.0043
33934,0.0024,0.0027
33935,0.004,0.0034
33936,0.0038,0.0033
33937,0.004,0.0034
33938,0.0046,0.004
33939,0.0032,0.002
33940,0.0031,0.0027
33941,0.0032,0.0028
33942,0.0035,0.003
33943,0.0055,0.0048
33944,0.0026,0.0022
33945,0.0018,0.0015
33946,0.0036,0.0039
33947,0.0018,0.0016
33948,0.0026,0.0021
33949,0.0039,0.0034
33950,0.0032,0.0026
33951,0.0029,0.0026
33952,0.0042,0.003
33953,0.0016,0.0014
33954,0.0035,0.003
33955,0.0042,0.0036
33956,0.0031,0.0027
33957,0.0053,0.0047
33958,0.0037,0.0032
33959,0.0024,0.0028
33960,0.0039,0.0033
33961,0.0022,0.0019
33962,0.003,0.0024
33963,0.0021,0.0019
33964,0.0017,0.0014
33965,0.0029,0.0025
33966,0.0048,0.0035
33967,0.0037,0.0032
33968,0.0019,0.0017
33969,0.0031,0.0027
33970,0.0028,0.0024
33971,0.0021,0.0015
33972,0.0027,0.0022
33973,0.0037,0.0031
33974,0.0029,0.0031
33975,0.0039,0.0034
33976,0.005,0.0043
33977,0.0021,0.0018
33978,0.0028,0.0024
33979,0.0032,0.0027
33980,0.0016,0.0014
33981,0.0026,0.0023
33982,0.0064,0.0049
33983,0.003,0.0026
33984,0.0024,0.0021
33985,0.0039,0.0033
33986,0.0052,0.0054
33987,0.0036,0.0033
33988,0.0039,0.0034
33989,0.0027,0.0024
33990,0.0062,0.0053
33991,0.0034,0.003
33992,0.0035,0.0022
33993,0.0048,0.0042
33994,0.0021,0.0017
33995,0.0034,0.0029
33996,0.0022,0.0019
33997,0.0035,0.0031
33998,0.0033,0.0036
33999,0.0035,0.003
34000,0.0039,0.0033
34001,0.0021,0.0018
34002,0.0026,0.0023
34003,0.0025,0.0022
34004,0.0026,0.0021
34005,0.0029,0.0025
34006,0.0024,0.0021
34007,0.0036,0.0026
34008,0.0034,0.003
34009,0.0031,0.0026
34010,0.0045,0.0039
34011,0.0041,0.0035
34012,0.0028,0.0032
34013,0.0026,0.0021
34014,0.0041,0.0035
34015,0.004,0.0035
34016,0.0036,0.0031
34017,0.0054,0.0046
34018,0.0033,0.0022
34019,0.0014,0.0012
34020,0.0033,0.0029
34021,0.003,0.0026
34022,0.0037,0.0033
34023,0.0026,0.0023
34024,0.0043,0.0036
34025,0.0026,0.0029
34026,0.0026,0.0022
34027,0.0042,0.0036
34028,0.0041,0.0035
34029,0.0034,0.0029
34030,0.0045,0.0039
34031,0.0056,0.0044
34032,0.0034,0.0029
34033,0.0031,0.0027
34034,0.0037,0.0032
34035,0.0037,0.0031
34036,0.0023,0.0019
34037,0.0024,0.0028
34038,0.0045,0.0039
34039,0.0021,0.0018
34040,0.0043,0.0037
34041,0.0051,0.0044
34042,0.0029,0.0025
34043,0.0013,0.0012
34044,0.0034,0.0021
34045,0.0018,0.0016
34046,0.0047,0.0041
34047,0.0014,0.0012
34048,0.004,0.0033
34049,0.0028,0.0024
34050,0.0035,0.0038
34051,0.0033,0.0028
34052,0.0018,0.0016
34053,0.0026,0.0022
34054,0.0041,0.0035
34055,0.0036,0.0031
34056,0.0032,0.0028
34057,0.0021,0.0019
34058,0.0048,0.0034
34059,0.0028,0.0023
34060,0.0023,0.002
34061,0.0025,0.0022
34062,0.003,0.0026
34063,0.002,0.0017
34064,0.0038,0.0032
34065,0.0035,0.0037
34066,0.0044,0.0037
34067,0.0037,0.0031
34068,0.0047,0.0041
34069,0.0029,0.0025
34070,0.0043,0.0037
34071,0.0022,0.0019
34072,0.0028,0.0017
34073,0.0029,0.0025
34074,0.0032,0.0028
34075,0.0044,0.0039
34076,0.0028,0.0024
34077,0.0038,0.004
34078,0.0034,0.003
34079,0.0019,0.0016
34080,0.0035,0.003
34081,0.0016,0.0013
34082,0.0021,0.0018
34083,0.003,0.0026
34084,0.0024,0.0021
34085,0.0036,0.0032
34086,0.0039,0.0026
34087,0.0027,0.0024
34088,0.0022,0.0019
34089,0.0022,0.0019
34090,0.0032,0.0027
34091,0.0024,0.0021
34092,0.0035,0.0037
34093,0.002,0.0016
34094,0.0044,0.0038
34095,0.0022,0.0019
34096,0.004,0.0034
34097,0.0027,0.0023
34098,0.003,0.0026
34099,0.0016,0.0014
34100,0.0026,0.0022
34101,0.0022,0.0018
34102,0.0032,0.0023
34103,0.003,0.0026
34104,0.0032,0.0027
34105,0.004,0.0035
34106,0.005,0.0049
34107,0.0025,0.0021
34108,0.0043,0.0038
34109,0.0036,0.0032
34110,0.0026,0.0022
34111,0.003,0.0026
34112,0.0029,0.0024
34113,0.0032,0.0027
34114,0.0039,0.0035
34115,0.0038,0.0025
34116,0.0027,0.0023
34117,0.0025,0.0021
34118,0.0029,0.0025
34119,0.0047,0.0049
34120,0.0036,0.0032
34121,0.0025,0.0022
34122,0.0027,0.0022
34123,0.0034,0.0028
34124,0.0054,0.0045
34125,0.0029,0.0024
34126,0.004,0.0033
34127,0.0029,0.0024
34128,0.0061,0.0045
34129,0.0036,0.0031
34130,0.0033,0.0028
34131,0.0049,0.0049
34132,0.0018,0.0015
34133,0.004,0.0034
34134,0.0031,0.0027
34135,0.0038,0.0033
34136,0.0031,0.0027
34137,0.003,0.0026
34138,0.003,0.0025
34139,0.0026,0.0022
34140,0.0035,0.0022
34141,0.0041,0.0037
34142,0.0034,0.0029
34143,0.0043,0.0037
34144,0.0038,0.004
34145,0.0032,0.0028
34146,0.0062,0.0053
34147,0.0041,0.0036
34148,0.0033,0.0028
34149,0.0043,0.0037
34150,0.0019,0.0017
34151,0.0054,0.0038
34152,0.002,0.0018
34153,0.0017,0.0015
34154,0.0023,0.0021
34155,0.003,0.0028
34156,0.0018,0.0017
34157,0.0027,0.0031
34158,0.0032,0.0027
34159,0.0016,0.0013
34160,0.0034,0.0028
34161,0.0045,0.0039
34162,0.005,0.0044
34163,0.0039,0.0035
34164,0.0045,0.0041
34165,0.0055,0.0041
34166,0.0042,0.0036
34167,0.0042,0.0036
34168,0.0024,0.002
34169,0.004,0.0044
34170,0.0037,0.0031
34171,0.0041,0.0036
34172,0.0022,0.0018
34173,0.0026,0.0022
34174,0.0023,0.0019
34175,0.0031,0.0026
34176,0.0044,0.0038
34177,0.0019,0.0017
34178,0.005,0.0034
34179,0.004,0.0035
34180,0.0039,0.0034
34181,0.0034,0.0036
34182,0.0028,0.0025
34183,0.0027,0.0023
34184,0.0033,0.0028
34185,0.0043,0.0038
34186,0.0025,0.0021
34187,0.0034,0.0029
34188,0.0033,0.0028
34189,0.0063,0.0053
34190,0.0022,0.0019
34191,0.0044,0.0029
34192,0.0033,0.0029
34193,0.0035,0.003
34194,0.004,0.0041
34195,0.0024,0.002
34196,0.0038,0.0032
34197,0.0024,0.002
34198,0.0045,0.0039
34199,0.003,0.0026
34200,0.0041,0.0036
34201,0.004,0.0035
34202,0.0026,0.0022
34203,0.004,0.0027
34204,0.0037,0.0032
34205,0.0019,0.0016
34206,0.0041,0.0041
34207,0.0023,0.0019
34208,0.0032,0.0027
34209,0.003,0.0026
34210,0.0044,0.0038
34211,0.0038,0.0034
34212,0.0022,0.002
34213,0.0023,0.002
34214,0.0029,0.0024
34215,0.0049,0.0042
34216,0.0028,0.0024
34217,0.0043,0.0028
34218,0.0017,0.0014
34219,0.0028,0.0024
34220,0.0029,0.0032
34221,0.0037,0.0031
34222,0.0043,0.0037
34223,0.0024,0.002
34224,0.0035,0.003
34225,0.0036,0.003
34226,0.0023,0.0019
34227,0.0051,0.0045
34228,0.0025,0.0021
34229,0.0029,0.0025
34230,0.0019,0.0016
34231,0.0027,0.0023
34232,0.0028,0.0015
34233,0.0055,0.0055
34234,0.0036,0.0032
34235,0.0047,0.004
34236,0.0026,0.0021
34237,0.0024,0.0021
34238,0.0027,0.0022
34239,0.002,0.0017
34240,0.0041,0.0035
34241,0.0034,0.003
34242,0.0019,0.0017
34243,0.0025,0.0021
34244,0.0019,0.0017
34245,0.0031,0.0026
34246,0.0038,0.0025
34247,0.0046,0.005
34248,0.0033,0.0029
34249,0.0029,0.0025
34250,0.0038,0.0034
34251,0.0021,0.0019
34252,0.0022,0.0019
34253,0.0033,0.0028
34254,0.0022,0.0018
34255,0.0054,0.0047
34256,0.0027,0.0023
34257,0.0033,0.0028
34258,0.0035,0.0031
34259,0.0044,0.0031
34260,0.0028,0.0024
34261,0.004,0.0043
34262,0.0021,0.0018
34263,0.0026,0.0022
34264,0.0023,0.002
34265,0.0026,0.0022
34266,0.0034,0.003
34267,0.0034,0.0029
34268,0.0038,0.0033
34269,0.0046,0.0038
34270,0.0024,0.002
34271,0.0037,0.0032
34272,0.0036,0.0031
34273,0.0049,0.003
34274,0.0038,0.0037
34275,0.0046,0.004
34276,0.003,0.0026
34277,0.0021,0.0018
34278,0.0024,0.0021
34279,0.003,0.0026
34280,0.0025,0.0022
34281,0.0029,0.0025
34282,0.0027,0.0023
34283,0.0018,0.0015
34284,0.0037,0.0032
34285,0.0035,0.003
34286,0.0043,0.0039
34287,0.0039,0.0033
34288,0.0039,0.0034
34289,0.0021,0.0017
34290,0.0026,0.0022
34291,0.0041,0.0035
34292,0.0065,0.0057
34293,0.0041,0.0036
34294,0.0018,0.0015
34295,0.0032,0.0027
34296,0.0027,0.0024
34297,0.0022,0.0018
34298,0.0017,0.0014
34299,0.0015,0.0013
34300,0.0021,0.0018
34301,0.0026,0.0022
34302,0.004,0.0034
34303,0.005,0.0044
34304,0.0028,0.0024
34305,0.0019,0.0017
34306,0.0035,0.003
34307,0.003,0.0025
34308,0.0034,0.0029
34309,0.0043,0.0038
34310,0.0024,0.0021
34311,0.0041,0.0036
34312,0.0029,0.0025
34313,0.0028,0.0026
34314,0.0019,0.0017
34315,0.0039,0.004
34316,0.0035,0.0022
34317,0.0049,0.0043
34318,0.0022,0.0019
34319,0.0027,0.0024
34320,0.002,0.0017
34321,0.0034,0.0029
34322,0.0031,0.0027
34323,0.0037,0.0032
34324,0.0034,0.0029
34325,0.0036,0.0032
34326,0.003,0.0026
34327,0.0041,0.0037
34328,0.0023,0.0021
34329,0.0048,0.0047
34330,0.003,0.0027
34331,0.0023,0.002
34332,0.0048,0.0043
34333,0.0044,0.0038
34334,0.0042,0.0036
34335,0.0033,0.0028
34336,0.0034,0.0029
34337,0.0024,0.002
34338,0.0049,0.0045
34339,0.0032,0.0029
34340,0.0032,0.0037
34341,0.0041,0.0028
34342,0.0031,0.0028
34343,0.0031,0.0028
34344,0.003,0.0027
34345,0.0024,0.0021
34346,0.0039,0.0032
34347,0.0039,0.0033
34348,0.0032,0.0028
34349,0.003,0.0025
34350,0.0039,0.0032
34351,0.0025,0.0021
34352,0.0034,0.0028
34353,0.0029,0.0024
34354,0.0032,0.0033
34355,0.0019,0.0016
34356,0.0042,0.0026
34357,0.0039,0.0032
34358,0.0041,0.0034
34359,0.0037,0.0029
34360,0.004,0.0033
34361,0.0042,0.0032
34362,0.0059,0.0047
34363,0.0021,0.0016
34364,0.0036,0.0028
34365,0.0024,0.0018
34366,0.0048,0.0036
34367,0.0024,0.0027
34368,0.0046,0.0276
34369,0.003,0.0024
34370,0.0031,0.0025
34371,0.0037,0.0028
34372,0.0043,0.0035
34373,0.0048,0.0039
34374,0.0051,0.0041
34375,0.003,0.0024
34376,0.0037,0.0031
34377,0.002,0.0017
34378,0.0024,0.0019
34379,0.0028,0.0022
34380,0.0057,0.0051
34381,0.007,0.0048
34382,0.0024,0.002
34383,0.0039,0.0032
34384,0.0032,0.0025
34385,0.004,0.003
34386,0.0018,0.0014
34387,0.0037,0.0029
34388,0.0033,0.0027
34389,0.0033,0.0027
34390,0.0039,0.0032
34391,0.0019,0.0016
34392,0.0037,0.0031
34393,0.0026,0.0026
34394,0.0035,0.0021
34395,0.0019,0.0016
34396,0.0033,0.0028
34397,0.0027,0.0023
34398,0.0052,0.0044
34399,0.0043,0.0036
34400,0.0024,0.002
34401,0.0041,0.0036
34402,0.0041,0.0036
34403,0.0039,0.0033
34404,0.0024,0.002
34405,0.0059,0.0056
34406,0.003,0.0025
34407,0.0045,0.003
34408,0.0044,0.0037
34409,0.0023,0.0018
34410,0.004,0.0034
34411,0.0032,0.0027
34412,0.0022,0.0019
34413,0.003,0.0025
34414,0.0048,0.0042
34415,0.0035,0.0029
34416,0.0031,0.0027
34417,0.003,0.0026
34418,0.0033,0.0033
34419,0.0309,0.0054
34420,0.003,0.0025
34421,0.0033,0.0028
34422,0.0016,0.0014
34423,0.0022,0.0017
34424,0.003,0.0025
34425,0.0028,0.0024
34426,0.0028,0.0024
34427,0.0032,0.0027
34428,0.0034,0.0028
34429,0.0053,0.0044
34430,0.003,0.0025
34431,0.0016,0.0013
34432,0.0019,0.0022
34433,0.0043,0.0036
34434,0.0042,0.0029
34435,0.0025,0.0022
34436,0.0039,0.0033
34437,0.0028,0.0024
34438,0.0026,0.0021
34439,0.0025,0.002
34440,0.0035,0.0031
34441,0.0038,0.0031
34442,0.0027,0.0022
34443,0.004,0.0033
34444,0.0041,0.0034
34445,0.0022,0.0026
34446,0.0018,0.0015
34447,0.0045,0.0038
34448,0.0058,0.0043
34449,0.0032,0.0027
34450,0.0036,0.003
34451,0.0038,0.0032
34452,0.0028,0.0024
34453,0.0034,0.003
34454,0.0024,0.0021
34455,0.0021,0.0018
34456,0.0034,0.0029
34457,0.0035,0.003
34458,0.0026,0.0022
34459,0.0019,0.0024
34460,0.0036,0.0032
34461,0.0037,0.0025
34462,0.0014,0.0012
34463,0.0046,0.0041
34464,0.0035,0.003
34465,0.0039,0.0033
34466,0.0037,0.0031
34467,0.0027,0.0022
34468,0.0036,0.0032
34469,0.0023,0.002
34470,0.0026,0.0023
34471,0.0037,0.0032
34472,0.003,0.0032
34473,0.0027,0.0022
34474,0.003,0.0026
34475,0.0034,0.0024
34476,0.002,0.0017
34477,0.0039,0.0032
34478,0.0048,0.0044
34479,0.004,0.0035
34480,0.0028,0.0024
34481,0.0038,0.0033
34482,0.0028,0.0024
34483,0.0048,0.004
34484,0.0027,0.0022
34485,0.0031,0.0033
34486,0.0035,0.003
34487,0.0017,0.0014
34488,0.0033,0.0021
34489,0.0026,0.0022
34490,0.0037,0.003
34491,0.0055,0.0046
34492,0.0043,0.0036
34493,0.002,0.0017
34494,0.0027,0.0023
34495,0.0028,0.0024
34496,0.0028,0.0024
34497,0.0026,0.0023
34498,0.003,0.0026
34499,0.0056,0.0057
34500,0.0038,0.0033
34501,0.0028,0.0018
34502,0.0035,0.003
34503,0.0055,0.0048
34504,0.0033,0.0028
34505,0.0038,0.0033
34506,0.0021,0.002
34507,0.0033,0.003
34508,0.0036,0.0033
34509,0.003,0.0027
34510,0.0034,0.003
34511,0.0018,0.0023
34512,0.0021,0.0017
34513,0.0033,0.0029
34514,0.0027,0.0024
34515,0.0047,0.0032
34516,0.0033,0.0029
34517,0.0022,0.0019
34518,0.0041,0.0035
34519,0.0034,0.003
34520,0.0034,0.0029
34521,0.0025,0.0022
34522,0.0022,0.0018
34523,0.0027,0.0024
34524,0.0047,0.0041
34525,0.0026,0.0029
34526,0.0038,0.0033
34527,0.0037,0.0024
34528,0.0026,0.0023
34529,0.0027,0.0023
34530,0.0022,0.0019
34531,0.0034,0.0029
34532,0.0037,0.0031
34533,0.0024,0.002
34534,0.0037,0.0031
34535,0.0028,0.0023
34536,0.0047,0.0041
34537,0.0019,0.0016
34538,0.002,0.0017
34539,0.0028,0.003
34540,0.0042,0.0037
34541,0.0046,0.0034
34542,0.004,0.0035
34543,0.0028,0.0024
34544,0.0021,0.0018
34545,0.0024,0.0021
34546,0.0027,0.0023
34547,0.0019,0.0016
34548,0.0029,0.0024
34549,0.0034,0.0029
34550,0.0033,0.0029
34551,0.0032,0.0027
34552,0.0031,0.0027
34553,0.0028,0.003
34554,0.0022,0.0018
34555,0.0046,0.0041
34556,0.0031,0.002
34557,0.0041,0.0035
34558,0.003,0.0027
34559,0.0025,0.0022
34560,0.0033,0.003
34561,0.0033,0.0029
34562,0.0047,0.0042
34563,0.0032,0.0028
34564,0.0047,0.0042
34565,0.0021,0.0018
34566,0.0034,0.0036
34567,0.0018,0.0015
34568,0.0049,0.0024
34569,0.0041,0.0019
34570,0.0038,0.0032
34571,0.0031,0.0026
34572,0.004,0.0035
34573,0.0033,0.0028
34574,0.0026,0.0023
34575,0.0034,0.003
34576,0.0023,0.0019
34577,0.0028,0.0024
34578,0.0027,0.0024
34579,0.0027,0.0024
34580,0.0037,0.0039
34581,0.0029,0.0025
34582,0.0025,0.0021
34583,0.0048,0.0037
34584,0.0032,0.0028
34585,0.0034,0.003
34586,0.0036,0.0031
34587,0.0053,0.0047
34588,0.0057,0.0049
34589,0.002,0.0017
34590,0.0042,0.0037
34591,0.0032,0.0036
34592,0.0025,0.0021
34593,0.0039,0.0034
34594,0.0028,0.0025
34595,0.0031,0.0019
34596,0.0028,0.0025
34597,0.0045,0.0041
34598,0.0029,0.0025
34599,0.0025,0.0022
34600,0.0043,0.0037
34601,0.0061,0.0051
34602,0.0051,0.0042
34603,0.0033,0.0034
34604,0.0043,0.0037
34605,0.0039,0.0034
34606,0.0032,0.0019
34607,0.0018,0.0015
34608,0.004,0.0035
34609,0.0034,0.0029
34610,0.0025,0.0021
34611,0.0034,0.0029
34612,0.0027,0.0022
34613,0.0041,0.0035
34614,0.0028,0.0023
34615,0.0059,0.0058
34616,0.004,0.0035
34617,0.0035,0.003
34618,0.0038,0.0026
34619,0.0028,0.0024
34620,0.0043,0.0038
34621,0.0042,0.0037
34622,0.0026,0.0022
34623,0.0027,0.0023
34624,0.0034,0.003
34625,0.0041,0.0037
34626,0.0036,0.0032
34627,0.0026,0.0023
34628,0.0039,0.0043
34629,0.0023,0.002
34630,0.0037,0.0032
34631,0.003,0.0019
34632,0.004,0.004
34633,0.0035,0.0034
34634,0.0036,0.0034
34635,0.0037,0.0032
34636,0.004,0.0035
34637,0.0017,0.0015
34638,0.0045,0.0038
34639,0.0041,0.0035
34640,0.0019,0.0016
34641,0.0039,0.0041
34642,0.0036,0.003
34643,0.0047,0.0034
34644,0.0036,0.0031
34645,0.0048,0.0042
34646,0.002,0.0018
34647,0.0043,0.0037
34648,0.0032,0.0027
34649,0.0018,0.0016
34650,0.0023,0.002
34651,0.0021,0.0018
34652,0.0047,0.0041
34653,0.0025,0.0022
34654,0.0037,0.0042
34655,0.002,0.0017
34656,0.0042,0.0037
34657,0.0035,0.0022
34658,0.0038,0.0033
34659,0.0066,0.0058
34660,0.0022,0.0019
34661,0.0021,0.0018
34662,0.0038,0.0033
34663,0.0039,0.0033
34664,0.0033,0.0028
34665,0.0041,0.0041
34666,0.0048,0.0039
34667,0.0034,0.0026
34668,0.0045,0.0027
34669,0.0046,0.0039
34670,0.0038,0.0032
34671,0.0022,0.0018
34672,0.0043,0.003
34673,0.0044,0.0033
34674,0.0043,0.0035
34675,0.0033,0.0027
34676,0.0044,0.0036
34677,0.0029,0.0033
34678,0.0018,0.0017
34679,0.0042,0.0038
34680,0.004,0.0036
34681,0.0039,0.0027
34682,0.0035,0.0032
34683,0.0033,0.003
34684,0.0015,0.0014
34685,0.0041,0.0036
34686,0.0038,0.0033
34687,0.0033,0.0029
34688,0.0032,0.0027
34689,0.0044,0.0038
34690,0.002,0.0023
34691,0.0039,0.0032
34692,0.0019,0.0016
34693,0.0059,0.0043
34694,0.0043,0.0036
34695,0.0036,0.003
34696,0.0045,0.0039
34697,0.0021,0.0019
34698,0.0031,0.0026
34699,0.0031,0.0027
34700,0.0018,0.0015
34701,0.002,0.0018
34702,0.0045,0.0037
34703,0.0042,0.0044
34704,0.0029,0.0024
34705,0.0036,0.003
34706,0.0058,0.0044
34707,0.0034,0.0028
34708,0.0019,0.0016
34709,0.004,0.0033
34710,0.0035,0.0029
34711,0.0026,0.0021
34712,0.0031,0.0026
34713,0.0021,0.0017
34714,0.0025,0.0022
34715,0.0042,0.0035
34716,0.0022,0.0018
34717,0.003,0.0034
34718,0.0029,0.0025
34719,0.0028,0.0024
34720,0.0018,0.0016
34721,0.0042,0.0029
34722,0.0028,0.0023
34723,0.004,0.0034
34724,0.0051,0.0044
34725,0.0042,0.0034
34726,0.0035,0.003
34727,0.003,0.0026
34728,0.0039,0.0033
34729,0.004,0.0042
34730,0.003,0.0026
34731,0.0044,0.0037
34732,0.0048,0.0035
34733,0.0034,0.0029
34734,0.0024,0.002
34735,0.003,0.0024
34736,0.004,0.0035
34737,0.003,0.0024
34738,0.0014,0.0012
34739,0.0021,0.0017
34740,0.0051,0.0044
34741,0.0031,0.0026
34742,0.0037,0.0039
34743,0.002,0.0017
34744,0.0026,0.0022
34745,0.0025,0.0021
34746,0.0035,0.003
34747,0.0041,0.0027
34748,0.0046,0.004
34749,0.0034,0.0029
34750,0.0015,0.0013
34751,0.0022,0.0019
34752,0.0026,0.0023
34753,0.0049,0.0043
34754,0.0046,0.004
34755,0.0036,0.003
34756,0.0054,0.0055
34757,0.0024,0.002
34758,0.0039,0.0035
34759,0.0029,0.0025
34760,0.0039,0.0026
34761,0.0036,0.0031
34762,0.0034,0.0029
34763,0.0044,0.0038
34764,0.0022,0.002
34765,0.0023,0.0021
34766,0.0043,0.0036
34767,0.0033,0.0029
34768,0.0034,0.0036
34769,0.0037,0.0032
34770,0.0026,0.0022
34771,0.0041,0.0036
34772,0.0023,0.0019
34773,0.0027,0.0015
34774,0.0031,0.0026
34775,0.0038,0.0033
34776,0.0029,0.0025
34777,0.0032,0.0027
34778,0.0038,0.0034
34779,0.004,0.0035
34780,0.0021,0.0019
34781,0.0031,0.0028
34782,0.0031,0.0036
34783,0.003,0.0025
34784,0.0044,0.0037
34785,0.0056,0.0038
34786,0.0031,0.0026
34787,0.0044,0.0038
34788,0.0018,0.0015
34789,0.0036,0.0031
34790,0.0027,0.0023
34791,0.0039,0.0034
34792,0.0028,0.0024
34793,0.0016,0.0014
34794,0.0034,0.0029
34795,0.0031,0.0033
34796,0.0039,0.0034
34797,0.003,0.0025
34798,0.0039,0.0034
34799,0.0049,0.0035
34800,0.0034,0.003
34801,0.0029,0.0025
34802,0.0032,0.0027
34803,0.0024,0.0021
34804,0.0023,0.0019
34805,0.0041,0.0037
34806,0.0037,0.0033
34807,0.0043,0.0045
34808,0.0028,0.0024
34809,0.0046,0.004
34810,0.0028,0.0024
34811,0.0044,0.0038
34812,0.0031,0.0018
34813,0.0033,0.0029
34814,0.0017,0.0015
34815,0.0019,0.0016
34816,0.0034,0.0029
34817,0.0028,0.0025
34818,0.0032,0.0028
34819,0.0061,0.0052
34820,0.0049,0.005
34821,0.0031,0.0027
34822,0.0045,0.0034
34823,0.0026,0.0021
34824,0.0037,0.003
34825,0.0041,0.0025
34826,0.006,0.0048
34827,0.0027,0.002
34828,0.005,0.0041
34829,0.0039,0.0032
34830,0.0026,0.0021
34831,0.0045,0.0044
34832,0.0029,0.0023
34833,0.0021,0.0018
34834,0.0046,0.0038
34835,0.0041,0.0033
34836,0.0018,0.0015
34837,0.0032,0.0018
34838,0.0017,0.0015
34839,0.0026,0.0022
34840,0.0041,0.0035
34841,0.0035,0.003
34842,0.0029,0.0024
34843,0.0042,0.0035
34844,0.004,0.0033
34845,0.0029,0.0023
34846,0.0037,0.0038
34847,0.0022,0.0019
34848,0.0027,0.0023
34849,0.0048,0.0042
34850,0.0031,0.0027
34851,0.0058,0.0049
34852,0.0021,0.0033
34853,0.0046,0.0042
34854,0.0029,0.0025
34855,0.0042,0.0029
34856,0.0026,0.0022
34857,0.0027,0.0022
34858,0.0031,0.0017
34859,0.0029,0.0016
34860,0.0045,0.0045
34861,0.004,0.0035
34862,0.0023,0.0019
34863,0.0039,0.0033
34864,0.0043,0.0037
34865,0.0037,0.0022
34866,0.0039,0.0033
34867,0.003,0.0026
34868,0.0042,0.0035
34869,0.0054,0.0046
34870,0.0029,0.0025
34871,0.0035,0.0036
34872,0.0046,0.0038
34873,0.0045,0.0036
34874,0.0046,0.0038
34875,0.0026,0.0021
34876,0.0051,0.0042
34877,0.0047,0.0029
34878,0.0038,0.0024
34879,0.0067,0.0048
34880,0.0047,0.0041
34881,0.0038,0.0031
34882,0.0041,0.0046
34883,0.0036,0.0031
34884,0.0022,0.0019
34885,0.0027,0.0038
34886,0.0048,0.0062
34887,0.0032,0.0026
34888,0.0031,0.0017
34889,0.003,0.0019
34890,0.007,0.0043
34891,0.0028,0.0016
34892,0.0065,0.0032
34893,0.0091,0.003
34894,0.0051,0.0029
34895,0.004,0.0029
34896,0.0026,0.0025
34897,0.0033,0.0027
34898,0.0053,0.0041
34899,0.0028,0.0021
34900,0.0052,0.0038
34901,0.0023,0.0016
34902,0.0032,0.0025
34903,0.0037,0.0027
34904,0.0043,0.0024
34905,0.0047,0.0033
34906,0.0023,0.0015
34907,0.0053,0.0032
34908,0.0065,0.0028
34909,0.002,0.0016
34910,0.0031,0.003
34911,0.0054,0.0039
34912,0.0023,0.0016
34913,0.0052,0.0037
34914,0.0026,0.0018
34915,0.003,0.0022
34916,0.0054,0.0042
34917,0.0029,0.0022
34918,0.0051,0.0031
34919,0.0052,0.0039
34920,0.0023,0.0019
34921,0.0042,0.0031
34922,0.0054,0.0047
34923,0.0022,0.0016
34924,0.003,0.0023
34925,0.0024,0.0018
34926,0.0046,0.0036
34927,0.0038,0.003
34928,0.0023,0.0017
34929,0.0043,0.0032
34930,0.0036,0.0028
34931,0.0065,0.0045
34932,0.005,0.0038
34933,0.0037,0.0028
34934,0.0048,0.0038
34935,0.0035,0.0037
34936,0.0054,0.0038
34937,0.0038,0.003
34938,0.0064,0.0046
34939,0.002,0.0014
34940,0.0038,0.0028
34941,0.0046,0.0036
34942,0.008,0.003
34943,0.0057,0.0038
34944,0.0059,0.0042
34945,0.005,0.0036
34946,0.0025,0.0026
34947,0.005,0.0035
34948,0.0031,0.0023
34949,0.003,0.0023
34950,0.0022,0.0016
34951,0.0048,0.0034
34952,0.0042,0.0033
34953,0.0016,0.0013
34954,0.0042,0.0032
34955,0.0052,0.0031
34956,0.0045,0.0034
34957,0.0021,0.0015
34958,0.0043,0.0032
34959,0.0037,0.0026
34960,0.0036,0.0033
34961,0.0033,0.0025
34962,0.0024,0.0018
34963,0.0024,0.0017
34964,0.0032,0.0023
