id,gm_time_s,extend_time_s,extend_g_time_s,ilp_time_s,syn_time_s
527,0.0037,0.0033,0.0033,0.7445,0.0026
528,0.0025,0.002,0.0022,0.2758,0.0019
529,0.005,0.0046,0.0043,8.1052,0.0035
530,0.0039,0.0036,0.0034,1.5491,0.0026
531,0.0047,0.0046,0.004,3.4757,0.0032
532,0.0022,0.0018,0.0019,0.1745,0.0016
533,0.0048,0.0043,0.0034,1.4411,0.0027
534,0.005,0.0047,0.0043,3.4477,0.0034
535,0.0038,0.0032,0.0033,1.2089,0.0026
536,0.0027,0.0021,0.0024,0.5445,0.002
537,0.0038,0.0033,0.004,0.7933,0.0026
538,0.0043,0.0039,0.0037,1.0675,0.0028
539,0.0022,0.0016,0.0019,0.188,0.0017
540,0.0038,0.0032,0.0032,1.2014,0.0031
541,0.0043,0.0039,0.0038,1.5099,0.0029
542,0.0031,0.0026,0.0027,0.7582,0.0023
543,0.0023,0.0018,0.002,0.2728,0.0016
544,0.0039,0.0034,0.0034,0.8701,0.0027
545,0.005,0.0035,0.0034,1.1327,0.0029
546,0.0025,0.0019,0.0022,0.2899,0.0018
547,0.0038,0.0034,0.0033,0.7848,0.0027
548,0.0029,0.0024,0.0025,0.4127,0.0021
549,0.0041,0.0046,0.0043,0.9568,0.0029
550,0.0039,0.0034,0.0034,0.7439,0.0028
551,0.0035,0.0029,0.003,1.2211,0.0025
552,0.0031,0.0025,0.0027,0.6025,0.0021
553,0.0054,0.0056,0.0047,2.5387,0.0036
554,0.0023,0.0018,0.002,0.197,0.0018
555,0.003,0.0025,0.0026,0.5992,0.002
556,0.0045,0.0041,0.0041,2.421,0.0032
557,0.0033,0.0018,0.002,0.2008,0.0018
558,0.0039,0.0034,0.0034,2.1586,0.0028
559,0.0032,0.0026,0.0027,0.7349,0.0027
560,0.0042,0.0039,0.0042,0.9881,0.0028
561,0.0027,0.0021,0.0023,0.5215,0.002
562,0.0024,0.0019,0.0021,0.2641,0.0018
563,0.0039,0.0034,0.0035,1.9693,0.0028
564,0.0027,0.0021,0.0023,0.2924,0.002
565,0.0025,0.0028,0.0022,0.3139,0.0017
566,0.0031,0.0025,0.0027,0.5556,0.0023
567,0.0023,0.0018,0.002,0.2105,0.0017
568,0.0039,0.0035,0.0034,1.5855,0.0028
569,0.0015,0.001,0.0013,0.0802,0.0011
570,0.0025,0.0021,0.0022,0.4099,0.0019
571,0.0024,0.0018,0.0019,0.1907,0.0019
572,0.0065,0.0058,0.0051,9.2214,0.004
573,0.0017,0.0013,0.0015,0.1325,0.0013
574,0.0048,0.0044,0.0048,1.3174,0.0032
575,0.0039,0.0032,0.0033,1.3729,0.0027
576,0.0022,0.0017,0.0019,0.2324,0.0016
577,0.0039,0.0034,0.0034,0.7353,0.0028
578,0.0035,0.0029,0.003,1.061,0.0023
579,0.0051,0.0051,0.0044,10.6964,0.0033
580,0.0022,0.0017,0.0019,0.1787,0.0023
581,0.0037,0.0032,0.0032,0.8154,0.0025
582,0.0019,0.0013,0.0016,0.0951,0.0015
583,0.0024,0.0027,0.0021,0.216,0.0017
584,0.0043,0.0034,0.0031,0.5668,0.0026
585,0.0036,0.0029,0.003,0.6319,0.0025
586,0.0026,0.0021,0.0024,0.3191,0.0021
587,0.0029,0.0023,0.0024,0.4044,0.0018
588,0.0027,0.0021,0.0031,0.3902,0.002
589,0.0041,0.0036,0.0035,0.9835,0.0027
590,0.0024,0.0019,0.0021,0.2214,0.0019
591,0.0025,0.0019,0.0021,0.2545,0.0018
592,0.0036,0.0031,0.0031,0.6917,0.0026
593,0.0035,0.003,0.003,0.632,0.0024
594,0.0039,0.0034,0.0034,1.1965,0.0027
595,0.0026,0.002,0.0022,0.3929,0.0019
596,0.0027,0.0021,0.0023,0.2522,0.0021
597,0.0042,0.0037,0.0036,0.9813,0.0029
598,0.0022,0.0017,0.0019,0.1643,0.0017
599,0.0048,0.0036,0.0036,2.9565,0.0029
600,0.0045,0.0048,0.0045,2.9565,0.0031
601,0.0056,0.0055,0.0049,9.1226,0.0043
602,0.0039,0.0035,0.0034,0.8218,0.0027
603,0.0038,0.0033,0.0033,0.9449,0.0027
604,0.0032,0.0026,0.0027,0.4867,0.0021
605,0.0022,0.0017,0.0019,0.1659,0.0016
606,0.0031,0.0024,0.0026,0.8356,0.0022
607,0.0038,0.0033,0.0033,0.6888,0.0027
608,0.0028,0.0022,0.0024,0.2509,0.0021
609,0.0038,0.0033,0.0032,0.7116,0.0026
610,0.0022,0.0018,0.0019,0.1921,0.0017
611,0.006,0.0047,0.0043,7.9536,0.0035
612,0.0041,0.0036,0.0042,0.8378,0.0029
613,0.0032,0.0027,0.0028,0.5338,0.0022
614,0.0027,0.0021,0.0024,0.3194,0.0021
615,0.0032,0.0026,0.0027,0.5688,0.0022
616,0.0023,0.0018,0.002,0.355,0.0018
617,0.0027,0.003,0.0023,0.2818,0.0019
618,0.0024,0.0019,0.0021,0.1914,0.002
619,0.0029,0.0024,0.0025,0.4085,0.002
620,0.0026,0.0019,0.0023,0.2997,0.002
621,0.0032,0.0026,0.0028,0.5801,0.0022
622,0.0025,0.002,0.0023,0.2005,0.0025
623,0.0043,0.0037,0.0036,1.722,0.0029
624,0.0043,0.0029,0.003,0.733,0.0025
625,0.0057,0.0066,0.0057,2.6977,0.0038
626,0.004,0.0034,0.0033,1.1003,0.0028
627,0.0043,0.0038,0.0038,3.7737,0.0029
628,0.0031,0.0025,0.0027,0.3567,0.0024
629,0.0043,0.0037,0.0036,2.229,0.0029
630,0.0039,0.0035,0.0033,0.7865,0.0026
631,0.0031,0.0026,0.0027,0.6629,0.0023
632,0.003,0.0025,0.0026,0.5009,0.0021
633,0.0032,0.0037,0.0028,0.521,0.0023
634,0.0035,0.0029,0.003,0.5693,0.0025
635,0.0054,0.0039,0.0038,0.9953,0.0029
636,0.0022,0.0018,0.002,0.2297,0.0017
637,0.0255,0.0026,0.0033,0.7393,0.0021
638,0.0026,0.002,0.0022,0.5138,0.002
639,0.0032,0.0026,0.0028,0.4233,0.0023
640,0.0017,0.0012,0.0015,0.0878,0.0013
641,0.0015,0.0012,0.0013,0.0752,0.0013
642,0.0025,0.0019,0.0022,0.3681,0.0024
643,0.0051,0.0047,0.0044,5.3571,0.0035
644,0.0053,0.0051,0.0045,8.188,0.0035
645,0.0039,0.0032,0.0033,0.9763,0.0026
646,0.004,0.0035,0.0035,0.8486,0.0028
647,0.0033,0.0027,0.0029,0.5883,0.0023
648,0.003,0.0024,0.0026,0.3538,0.0021
649,0.0031,0.0028,0.0023,0.3162,0.0019
650,0.0042,0.0038,0.0043,0.9997,0.0029
651,0.0045,0.0041,0.004,4.7884,0.0031
652,0.0036,0.0032,0.0032,0.7121,0.0026
653,0.0029,0.0023,0.0025,0.6553,0.002
654,0.003,0.0025,0.0026,0.3989,0.0023
655,0.0034,0.0027,0.0029,0.5583,0.0023
656,0.0033,0.0026,0.0028,0.438,0.0025
657,0.0027,0.0022,0.0023,0.3035,0.0019
658,0.0032,0.0026,0.0028,0.7539,0.0024
659,0.0026,0.0019,0.0022,0.2637,0.0019
660,0.0032,0.0027,0.0028,0.6375,0.0022
661,0.002,0.0016,0.0018,0.2079,0.0021
662,0.0031,0.0026,0.0027,0.4727,0.0022
663,0.0031,0.0018,0.0027,0.1667,0.0018
664,0.0024,0.0019,0.0021,0.2286,0.0018
665,0.0028,0.0022,0.0024,0.4133,0.0021
666,0.0029,0.0024,0.0025,0.4311,0.002
667,0.004,0.0044,0.0035,0.8602,0.0029
668,0.0035,0.0029,0.0029,1.3571,0.0024
669,0.0038,0.0033,0.0034,0.9214,0.0028
670,0.0028,0.0021,0.0024,0.3104,0.0021
671,0.0024,0.0019,0.0021,0.1811,0.0018
672,0.0026,0.0019,0.0021,0.2288,0.0019
673,0.0043,0.0043,0.0038,1.9429,0.0028
674,0.0037,0.003,0.0032,1.0895,0.0026
675,0.0048,0.0044,0.0041,4.179,0.0032
676,0.0025,0.002,0.0029,0.2,0.0019
677,0.0028,0.0016,0.0017,0.1189,0.0017
678,0.0023,0.0018,0.0021,0.2444,0.0018
679,0.0039,0.0034,0.0034,1.666,0.0028
680,0.0033,0.0027,0.0029,1.2744,0.0023
681,0.0033,0.0027,0.0029,0.7853,0.0024
682,0.0032,0.0026,0.0028,0.4579,0.0028
683,0.0022,0.0017,0.0019,0.1835,0.0016
684,0.0021,0.0016,0.0018,0.1789,0.0014
685,0.0024,0.0018,0.0021,0.1954,0.0019
686,0.0024,0.0026,0.002,0.2978,0.0017
687,0.002,0.0015,0.0018,0.1989,0.0016
688,0.005,0.0046,0.0043,1.459,0.0033
689,0.0022,0.0016,0.0018,0.1517,0.0016
690,0.0036,0.0031,0.0031,0.5589,0.0026
691,0.0039,0.0026,0.0034,0.5315,0.0022
692,0.0017,0.0012,0.0015,0.0685,0.0015
693,0.0042,0.0038,0.0036,2.9344,0.0027
694,0.0046,0.0048,0.004,1.3437,0.0032
695,0.0029,0.0024,0.0025,0.5644,0.0022
696,0.0023,0.0017,0.002,0.2214,0.0016
697,0.0028,0.0024,0.0024,0.4854,0.0021
698,0.0037,0.0031,0.0032,1.2715,0.0026
699,0.0041,0.0037,0.0035,1.0776,0.0028
700,0.0047,0.0044,0.0041,3.2928,0.0032
701,0.004,0.0049,0.0035,0.9176,0.0028
702,0.0025,0.0019,0.0021,0.2394,0.0019
703,0.0045,0.0031,0.0039,0.7082,0.0032
704,0.0024,0.0018,0.0021,0.3081,0.0018
705,0.0023,0.0017,0.0019,0.2035,0.0017
706,0.0021,0.0016,0.0018,0.1331,0.0016
707,0.0033,0.0026,0.0028,0.9886,0.0023
708,0.0022,0.0015,0.0017,0.1448,0.0015
709,0.0034,0.003,0.0029,0.5067,0.0024
710,0.0027,0.0022,0.0024,0.2944,0.0019
711,0.0025,0.0018,0.0021,0.2586,0.0019
712,0.0034,0.0028,0.0029,0.7464,0.0023
713,0.0039,0.0034,0.0033,1.1347,0.0029
714,0.003,0.0024,0.0026,0.3787,0.0021
715,0.0039,0.0036,0.0034,1.5304,0.0028
716,0.0026,0.002,0.0022,0.3278,0.0019
717,0.0036,0.0031,0.0031,0.8068,0.0025
718,0.0048,0.0037,0.0044,2.2725,0.0029
719,0.0028,0.0023,0.0024,0.3366,0.002
720,0.003,0.0032,0.0026,0.4673,0.0022
721,0.0015,0.001,0.0013,0.0541,0.0012
722,0.0039,0.0034,0.0033,1.2947,0.0027
723,0.0032,0.0028,0.0028,0.5683,0.0024
724,0.0024,0.0018,0.002,0.308,0.0017
725,0.004,0.0042,0.0036,2.5566,0.0033
726,0.0044,0.0042,0.0039,3.582,0.003
727,0.002,0.0014,0.0017,0.111,0.0015
728,0.0058,0.006,0.0052,13.6557,0.004
729,0.0017,0.0012,0.0015,0.0946,0.0013
730,0.0026,0.0024,0.0022,0.5026,0.002
731,0.0041,0.003,0.0037,0.6532,0.0023
732,0.0033,0.0027,0.0029,0.4353,0.0024
733,0.0043,0.004,0.0039,1.0218,0.0031
734,0.0033,0.0029,0.003,0.503,0.0024
735,0.0017,0.0012,0.0015,0.1121,0.0015
736,0.0029,0.0024,0.0026,0.6561,0.0021
737,0.002,0.0014,0.0017,0.1248,0.0016
738,0.0039,0.0043,0.0034,1.7893,0.0027
739,0.0021,0.0016,0.0018,0.1399,0.0017
740,0.0045,0.0044,0.0041,4.8668,0.0032
741,0.003,0.0024,0.0026,0.3588,0.0021
742,0.0018,0.0014,0.0016,0.1055,0.0015
743,0.0027,0.0021,0.0023,0.4193,0.0019
744,0.0053,0.0052,0.0055,3.0954,0.0035
745,0.0044,0.0031,0.0033,0.6712,0.0032
746,0.0029,0.0024,0.0026,0.4978,0.002
747,0.0044,0.0047,0.0039,2.7673,0.0031
748,0.0028,0.0022,0.0024,0.4202,0.0019
749,0.003,0.0024,0.0027,0.5705,0.0022
750,0.0037,0.0034,0.0033,0.8631,0.0026
751,0.0044,0.0041,0.0039,2.4282,0.0029
752,0.0023,0.0019,0.002,0.1569,0.0019
753,0.0038,0.004,0.0033,1.2878,0.0028
754,0.0036,0.0031,0.0032,0.5441,0.0026
755,0.0033,0.0031,0.0029,0.5406,0.0025
756,0.004,0.0036,0.0043,1.7333,0.0029
757,0.0021,0.0018,0.0019,0.2329,0.0016
758,0.0045,0.0033,0.0032,0.7204,0.0027
759,0.0024,0.0019,0.0032,0.2142,0.0019
760,0.0039,0.0036,0.0069,0.908,0.0027
761,0.0035,0.003,0.003,0.526,0.0026
762,0.0048,0.0047,0.0043,7.9682,0.0034
763,0.0041,0.0036,0.0036,0.9871,0.003
764,0.0031,0.0027,0.0027,0.499,0.0022
765,0.0027,0.0021,0.0023,0.3547,0.0027
766,0.0035,0.0031,0.0031,0.6024,0.0025
767,0.002,0.0015,0.0017,0.1709,0.0015
768,0.0027,0.0022,0.0023,0.5423,0.002
769,0.0037,0.0042,0.0041,1.624,0.0026
770,0.0036,0.0025,0.0026,0.4792,0.0022
771,0.0047,0.005,0.0042,5.1029,0.0032
772,0.0038,0.0035,0.0034,1.4851,0.0027
773,0.0031,0.0026,0.0027,0.5052,0.0023
774,0.0031,0.0028,0.0028,0.4232,0.0023
775,0.0077,0.01,0.007,58.6002,0.0052
776,0.0015,0.0011,0.0013,0.0676,0.0012
777,0.0024,0.0017,0.002,0.1782,0.0018
778,0.0045,0.0042,0.0039,3.5095,0.003
779,0.0028,0.0022,0.0025,0.3276,0.0021
780,0.0023,0.0018,0.0028,0.3486,0.0017
781,0.003,0.0024,0.0267,0.3704,0.0022
782,0.0077,0.008,0.0062,4.3539,0.0045
783,0.0044,0.0049,0.0039,2.8476,0.0036
784,0.0028,0.0022,0.0024,0.3199,0.002
785,0.0028,0.0022,0.0024,0.3471,0.0021
786,0.002,0.0015,0.0017,0.1725,0.0015
787,0.0022,0.0016,0.0018,0.1953,0.0017
788,0.0034,0.0029,0.003,0.5734,0.0023
789,0.0048,0.0045,0.004,3.2445,0.0032
790,0.0022,0.0016,0.0018,0.1582,0.0016
791,0.0017,0.0012,0.0015,0.0988,0.0015
792,0.0035,0.0029,0.003,0.5866,0.0023
793,0.0033,0.0027,0.0034,0.4267,0.0024
794,0.0038,0.0024,0.0025,0.4927,0.0022
795,0.0031,0.0024,0.0027,0.6924,0.0021
796,0.0037,0.0032,0.0033,0.7441,0.0027
797,0.0023,0.0019,0.0021,0.1842,0.0018
798,0.0041,0.003,0.003,1.0772,0.0025
799,0.0044,0.004,0.0038,0.931,0.0029
800,0.0027,0.0023,0.0023,0.3088,0.0022
801,0.0029,0.0023,0.0026,0.4168,0.0022
802,0.0017,0.0021,0.0014,0.0923,0.0012
803,0.0029,0.0024,0.0026,0.4623,0.0022
804,0.0029,0.0025,0.0025,0.4413,0.002
805,0.0035,0.0031,0.003,0.4125,0.0029
806,0.0023,0.0017,0.0019,0.1925,0.0016
807,0.0014,0.001,0.0012,0.0713,0.001
808,0.0032,0.0026,0.0033,0.5233,0.0023
809,0.0046,0.0035,0.0034,0.7627,0.0029
810,0.0029,0.0023,0.0024,0.3355,0.002
811,0.0047,0.0043,0.004,1.2052,0.0033
812,0.0018,0.0013,0.0016,0.1055,0.0015
813,0.0038,0.0035,0.0033,0.7672,0.0027
814,0.004,0.0036,0.0035,0.9185,0.0028
815,0.0036,0.0031,0.0031,0.6075,0.0024
816,0.0042,0.0038,0.0038,1.7951,0.003
817,0.0046,0.0043,0.0041,1.2291,0.0032
818,0.0035,0.004,0.0031,0.518,0.0024
819,0.0039,0.0036,0.004,1.5624,0.0027
820,0.0038,0.0024,0.0026,0.5314,0.0021
821,0.0031,0.0026,0.0027,0.8428,0.0022
822,0.0073,0.0079,0.0063,22.916,0.0048
823,0.0043,0.004,0.0037,1.1734,0.0035
824,0.0033,0.0028,0.0028,0.6112,0.0022
825,0.0048,0.0045,0.0041,3.9847,0.0031
826,0.0031,0.0026,0.0026,0.4349,0.0022
827,0.002,0.0016,0.0018,0.1635,0.0015
828,0.0026,0.0019,0.0021,0.3617,0.0018
829,0.0032,0.0027,0.0028,0.4707,0.0024
830,0.0034,0.003,0.0036,1.3669,0.0024
831,0.0046,0.0031,0.0031,0.6572,0.0025
832,0.0037,0.0043,0.0032,0.7543,0.0026
833,0.0041,0.0258,0.0035,1.6992,0.0029
834,0.0028,0.0021,0.0023,0.3095,0.0019
835,0.0026,0.0021,0.0022,0.4282,0.0019
836,0.0017,0.0011,0.0014,0.0813,0.0013
837,0.0035,0.0029,0.003,0.942,0.0024
838,0.0031,0.0024,0.0026,0.5323,0.0022
839,0.0036,0.003,0.0031,0.8211,0.0026
840,0.003,0.0024,0.0026,0.3645,0.0022
841,0.003,0.0024,0.0025,0.3253,0.0023
842,0.0055,0.0055,0.0048,10.0487,0.0037
843,0.0022,0.0015,0.0025,0.1395,0.0016
844,0.0022,0.0017,0.0019,0.1993,0.0017
845,0.004,0.0026,0.0028,0.442,0.003
846,0.0027,0.0021,0.0024,0.3514,0.0021
847,0.0033,0.0027,0.0028,0.6064,0.0023
848,0.0047,0.0045,0.0041,1.4537,0.0032
849,0.0032,0.0027,0.0028,0.7558,0.0024
850,0.0027,0.0021,0.0023,0.3038,0.0019
851,0.0026,0.0027,0.0022,0.3556,0.0019
852,0.0022,0.0017,0.0019,0.2083,0.0017
853,0.0035,0.0029,0.003,0.6127,0.0025
854,0.0036,0.003,0.0031,1.1473,0.0026
855,0.0023,0.0019,0.0019,0.1859,0.002
856,0.0044,0.0042,0.0038,1.1334,0.0031
857,0.0028,0.0023,0.003,0.5112,0.002
858,0.0055,0.0042,0.004,1.5435,0.0032
859,0.0038,0.0031,0.0032,0.6927,0.0027
860,0.0033,0.0028,0.0029,0.5107,0.0024
861,0.0019,0.0015,0.0017,0.1041,0.0016
862,0.0046,0.0043,0.0039,3.8745,0.0031
863,0.003,0.0025,0.0026,0.3919,0.0022
864,0.0021,0.0015,0.0018,0.1607,0.0024
865,0.0035,0.0029,0.003,1.1662,0.0024
866,0.0021,0.0015,0.0017,0.1544,0.0016
867,0.0034,0.0029,0.0031,0.7762,0.0024
868,0.0025,0.0019,0.0021,0.1566,0.002
869,0.0029,0.0029,0.0025,0.4799,0.0021
870,0.0033,0.0027,0.0033,0.622,0.0024
871,0.0013,0.0009,0.0011,0.0568,0.0011
872,0.0035,0.0028,0.0029,0.6829,0.0024
873,0.0038,0.0023,0.0025,0.4134,0.0021
874,0.0015,0.0011,0.0012,0.0546,0.0014
875,0.003,0.0025,0.0027,0.8832,0.0022
876,0.0033,0.0027,0.0028,0.4842,0.0024
877,0.0029,0.0024,0.0026,0.5131,0.0022
878,0.0035,0.0031,0.003,0.9952,0.0025
879,0.0034,0.0028,0.003,0.6117,0.0027
880,0.0038,0.0032,0.0033,0.6851,0.0028
881,0.0047,0.0045,0.0041,4.388,0.0032
882,0.0018,0.0013,0.0015,0.1174,0.0015
883,0.0024,0.0018,0.002,0.2377,0.0018
884,0.0032,0.0026,0.0034,0.46,0.0024
885,0.0025,0.002,0.0021,0.2827,0.0018
886,0.0043,0.0035,0.003,0.5295,0.003
887,0.0025,0.0019,0.0021,0.2556,0.0018
888,0.004,0.0034,0.0034,1.6719,0.0028
889,0.0028,0.0021,0.0023,0.4274,0.0019
890,0.0068,0.0071,0.0058,20.8349,0.0046
891,0.0033,0.0027,0.0029,0.4569,0.0025
892,0.0024,0.0019,0.0021,0.2531,0.0018
893,0.0031,0.0025,0.0026,0.4364,0.0024
894,0.0034,0.0027,0.0029,0.8391,0.0024
895,0.0047,0.0045,0.0041,1.3227,0.0033
896,0.0025,0.0019,0.0021,0.22,0.0019
897,0.0036,0.003,0.0037,0.8918,0.0025
898,0.0074,0.007,0.0057,4.1169,0.0045
899,0.0022,0.0016,0.0019,0.1635,0.0017
900,0.0037,0.0038,0.0032,0.6182,0.0027
901,0.0022,0.0017,0.0019,0.249,0.0015
902,0.0033,0.0027,0.0028,0.8722,0.0024
903,0.002,0.0013,0.0016,0.1534,0.0014
904,0.0039,0.0034,0.0034,0.7548,0.0027
905,0.0023,0.0018,0.002,0.1966,0.0017
906,0.0022,0.0015,0.0018,0.1741,0.0022
907,0.0031,0.0027,0.0026,0.4448,0.0021
908,0.0043,0.0038,0.0037,1.0608,0.003
909,0.003,0.0024,0.0032,0.3466,0.0022
910,0.0022,0.0018,0.0019,0.1922,0.0018
911,0.0025,0.0018,0.0021,0.2525,0.0017
912,0.0034,0.002,0.0022,0.2432,0.002
913,0.0037,0.0035,0.0033,0.8179,0.0026
914,0.0029,0.0024,0.0026,0.416,0.0022
915,0.0042,0.0036,0.0037,1.1433,0.0029
916,0.004,0.0035,0.0035,1.148,0.0028
917,0.0022,0.0017,0.0019,0.2442,0.0018
918,0.0026,0.002,0.0023,0.2351,0.0018
919,0.0044,0.0046,0.0038,1.8565,0.0031
920,0.0039,0.0032,0.0033,0.623,0.0027
921,0.0025,0.0019,0.0021,0.3199,0.0017
922,0.0038,0.0033,0.0032,1.2086,0.0027
923,0.004,0.0034,0.0041,1.4719,0.0026
924,0.0027,0.002,0.0023,0.4078,0.002
925,0.004,0.0027,0.0028,0.6598,0.0022
926,0.0014,0.0009,0.0012,0.0709,0.0012
927,0.0039,0.0035,0.0034,0.8489,0.0027
928,0.0028,0.0022,0.0024,0.3036,0.0025
929,0.0025,0.002,0.0021,0.2867,0.0018
930,0.003,0.0024,0.0026,0.5709,0.0023
931,0.0033,0.0027,0.0028,0.6998,0.0024
932,0.0031,0.0026,0.0026,0.692,0.0022
933,0.0029,0.0023,0.0024,0.3818,0.0022
934,0.0037,0.0032,0.0032,1.2326,0.0027
935,0.0023,0.0017,0.0021,0.2107,0.0019
936,0.0022,0.0017,0.0019,0.163,0.0017
937,0.0033,0.0026,0.0035,1.2709,0.0025
938,0.0026,0.0028,0.0022,0.3905,0.0019
939,0.0049,0.0036,0.0036,1.0064,0.0031
940,0.0028,0.0022,0.0024,0.4505,0.002
941,0.0024,0.0018,0.002,0.1585,0.0019
942,0.0027,0.0021,0.0023,0.3123,0.0018
943,0.0041,0.0036,0.0035,1.3887,0.0029
944,0.0029,0.0023,0.0025,0.5123,0.0021
945,0.0023,0.0016,0.0019,0.1776,0.0018
946,0.0024,0.0017,0.0019,0.2482,0.0016
947,0.0031,0.0024,0.0026,0.724,0.0022
948,0.0049,0.0043,0.0042,3.1183,0.0032
949,0.004,0.0034,0.0035,2.1739,0.0028
950,0.0022,0.0016,0.0018,0.1425,0.0023
951,0.0025,0.0019,0.0028,0.3684,0.0018
952,0.0032,0.0026,0.0028,0.442,0.0024
953,0.0026,0.0019,0.0022,0.2295,0.0019
954,0.0042,0.0025,0.0028,0.7285,0.0023
955,0.0042,0.004,0.0037,2.613,0.0029
956,0.0036,0.0038,0.0031,1.1678,0.0026
957,0.0046,0.0042,0.0039,3.0422,0.0031
958,0.0025,0.0019,0.0021,0.2242,0.0018
959,0.0058,0.0059,0.005,18.6695,0.0039
960,0.003,0.0025,0.0025,0.4429,0.0023
961,0.0027,0.0022,0.0022,0.3699,0.0018
962,0.0027,0.0021,0.0023,0.2885,0.0021
963,0.0029,0.0024,0.0032,0.6577,0.002
964,0.002,0.0015,0.0017,0.1167,0.0017
965,0.0044,0.0039,0.0038,0.9748,0.0029
966,0.0049,0.0038,0.0035,2.1739,0.0032
967,0.0047,0.0046,0.0041,1.401,0.0032
968,0.0027,0.0021,0.0023,0.3028,0.0019
969,0.0029,0.0022,0.0024,0.4959,0.0022
970,0.0054,0.0052,0.0047,2.2318,0.0044
971,0.0032,0.0026,0.0028,0.5032,0.0024
972,0.0039,0.0042,0.0034,0.778,0.0029
973,0.0027,0.0022,0.0022,0.4906,0.002
974,0.0027,0.0021,0.0023,0.5303,0.0019
975,0.0033,0.0027,0.0035,0.563,0.0024
976,0.0032,0.0029,0.0028,0.7135,0.0023
977,0.0028,0.0023,0.0024,0.3531,0.0022
978,0.0052,0.0039,0.0038,3.2366,0.003
979,0.003,0.0024,0.0026,0.5527,0.0023
980,0.0025,0.002,0.0021,0.4251,0.0019
981,0.0024,0.0018,0.0021,0.198,0.0019
982,0.0036,0.003,0.003,0.7428,0.0026
983,0.0016,0.0011,0.0013,0.1088,0.0013
984,0.0029,0.0024,0.0025,0.3854,0.0022
985,0.0027,0.0021,0.0023,0.3258,0.0019
986,0.0034,0.0028,0.0029,0.4966,0.0025
987,0.0031,0.0027,0.0027,0.4507,0.0022
988,0.0025,0.0019,0.0022,0.2629,0.0019
989,0.0022,0.0017,0.0019,0.1815,0.0017
990,0.0021,0.0015,0.0025,0.1553,0.0016
991,0.0059,0.0066,0.005,2.9107,0.0043
992,0.0037,0.0031,0.0032,0.9527,0.0026
993,0.0063,0.0053,0.0047,2.9441,0.0036
994,0.0038,0.0034,0.0033,0.8241,0.0028
995,0.0038,0.0032,0.0033,0.9925,0.0026
996,0.0026,0.002,0.0022,0.3504,0.002
997,0.004,0.0035,0.0034,0.7298,0.0028
998,0.0031,0.0025,0.0026,0.6712,0.0021
999,0.0027,0.0022,0.0024,0.3623,0.0021
1000,0.0036,0.003,0.0031,0.8996,0.0025
1001,0.0044,0.0039,0.0045,1.0193,0.0031
1002,0.0015,0.001,0.0013,0.061,0.0012
1003,0.0031,0.0024,0.0026,0.6495,0.0022
1004,0.0043,0.0041,0.0037,1.1541,0.003
1005,0.0042,0.0037,0.0029,1.1861,0.0023
1006,0.0025,0.0019,0.0021,0.2709,0.0019
1007,0.002,0.0015,0.0018,0.1918,0.0014
1008,0.0042,0.0037,0.0036,2.0835,0.003
1009,0.0024,0.0017,0.002,0.2896,0.0017
1010,0.0041,0.0035,0.0035,1.1423,0.0029
1011,0.0041,0.0033,0.0034,1.3266,0.0032
1012,0.0041,0.0036,0.0035,0.8804,0.0027
1013,0.0022,0.0017,0.002,0.1926,0.0018
1014,0.0044,0.0039,0.0044,1.8119,0.0029
1015,0.004,0.004,0.0035,0.9327,0.0028
1016,0.0029,0.0022,0.0025,0.5983,0.0021
1017,0.0038,0.0025,0.0026,0.371,0.0021
1018,0.0039,0.0036,0.0034,2.4921,0.0027
1019,0.0038,0.0032,0.0033,1.1777,0.0027
1020,0.0021,0.0016,0.0018,0.1622,0.0017
1021,0.0043,0.0037,0.0036,1.1471,0.0029
1022,0.0034,0.0035,0.0029,1.1369,0.0023
1023,0.0033,0.0027,0.0029,0.609,0.0024
1024,0.0024,0.0019,0.0021,0.2125,0.0017
1025,0.0043,0.0037,0.0035,1.6883,0.0029
1026,0.0035,0.0028,0.0036,0.6117,0.0024
1027,0.0025,0.002,0.0022,0.3006,0.0019
1028,0.004,0.0036,0.0035,0.9203,0.0029
1029,0.0029,0.0023,0.0025,0.8775,0.0021
1030,0.0034,0.0019,0.0021,0.2639,0.0019
1031,0.0022,0.0017,0.0019,0.2236,0.0016
1032,0.0025,0.0019,0.0022,0.343,0.0024
1033,0.0039,0.0034,0.0034,1.5469,0.0027
1034,0.0037,0.0033,0.0032,0.7847,0.0027
1035,0.0023,0.0018,0.002,0.2138,0.0017
1036,0.0033,0.0028,0.0028,0.5256,0.0024
1037,0.0026,0.002,0.0022,0.2132,0.0021
1038,0.0057,0.0064,0.0049,2.2477,0.0037
1039,0.0052,0.0056,0.0053,1.6096,0.0036
1040,0.0036,0.003,0.003,0.7908,0.0025
1041,0.004,0.0035,0.0035,2.3647,0.0028
1042,0.0051,0.0031,0.0031,1.1879,0.0025
1043,0.0025,0.002,0.0022,0.2314,0.0019
1044,0.0023,0.0017,0.002,0.2542,0.0017
1045,0.0021,0.0016,0.0018,0.1574,0.0017
1046,0.0026,0.0024,0.0023,0.279,0.0019
1047,0.004,0.0035,0.0034,1.9599,0.0028
1048,0.0021,0.0016,0.0019,0.1874,0.0015
1049,0.003,0.0024,0.0026,0.6369,0.0023
1050,0.0044,0.0039,0.0039,1.8684,0.0031
